Date & Time,   System Log,   Charge MOS Status,   Discharge MOS Status,   Balance Status,   Heating Status,   Max Cell Voltage No,   Min Cell Voltage No,   Max Cell Voltage,   Min Cell Voltage,   Battery Voltage,   Battery Current,   SOC Cap. Remain,   SOC Full Charge Cap.,   Max Temp,   Min Temp,   Temp MOS,   Heat Current
2025-11-19 16:47:32,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   7,   9,   3.5,   3.5,   45.9,   -0.1,   1.6,   3.0,   26,   25,   28,   0.0
2025-11-19 16:47:38,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   6,   0,   3.5,   3.5,   45.8,   0.0,   1.6,   3.0,   26,   25,   28,   0.0
2025-11-19 16:47:44,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   6,   0,   3.5,   3.5,   45.9,   -0.4,   1.6,   3.0,   26,   25,   28,   0.0
2025-11-19 16:47:50,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   8,   6,   3.5,   3.5,   45.8,   -0.1,   1.6,   3.0,   26,   25,   28,   0.0
2025-11-19 16:47:56,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   11,   1,   3.5,   3.5,   45.8,   -0.1,   1.6,   3.0,   26,   25,   28,   0.0
2025-11-19 16:48:02,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   11,   12,   3.5,   3.5,   45.9,   -0.4,   1.6,   3.0,   26,   25,   28,   0.0
2025-11-19 16:48:08,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   0,   12,   3.5,   3.5,   45.9,   -0.3,   1.6,   3.0,   26,   25,   28,   0.0
2025-11-19 16:48:14,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   7,   3,   3.5,   3.5,   45.7,   0.0,   1.6,   3.0,   26,   25,   28,   0.0
2025-11-19 16:48:20,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   10,   7,   3.5,   3.5,   45.7,   -0.6,   1.6,   3.0,   26,   25,   28,   0.0
2025-11-19 16:48:26,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   8,   0,   3.5,   3.5,   45.9,   -0.4,   1.6,   3.0,   26,   25,   28,   0.0
2025-11-19 16:48:32,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   0,   6,   3.5,   3.5,   45.8,   -0.2,   1.6,   3.0,   26,   25,   28,   0.0
2025-11-19 16:48:38,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   7,   3,   3.5,   3.5,   45.8,   -0.5,   1.6,   3.0,   26,   25,   28,   0.0
2025-11-19 16:48:44,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   12,   0,   3.5,   3.5,   45.7,   -0.6,   1.6,   3.0,   26,   25,   28,   0.0
2025-11-19 16:48:50,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   11,   0,   3.5,   3.5,   45.6,   -0.6,   1.6,   3.0,   26,   25,   28,   0.0
2025-11-19 16:48:56,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   12,   7,   3.5,   3.5,   45.9,   -0.5,   1.6,   3.0,   26,   25,   28,   0.0
2025-11-19 16:49:02,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   0,   11,   3.5,   3.5,   45.7,   -0.4,   1.6,   3.0,   26,   25,   28,   0.0
2025-11-19 16:49:08,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   4,   12,   3.5,   3.5,   45.8,   -0.6,   1.6,   3.0,   26,   25,   28,   0.0
2025-11-19 16:49:14,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   10,   0,   3.5,   3.5,   45.7,   -0.5,   1.6,   3.0,   26,   25,   28,   0.0
2025-11-19 16:49:20,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   8,   0,   3.5,   3.5,   45.7,   -0.6,   1.6,   3.0,   26,   25,   28,   0.0
2025-11-19 16:49:26,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   11,   1,   3.5,   3.5,   45.7,   -0.8,   1.6,   3.0,   26,   25,   28,   0.0
2025-11-19 16:49:32,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   3,   12,   3.5,   3.5,   45.7,   -0.5,   1.6,   3.0,   26,   25,   28,   0.0
2025-11-19 16:49:38,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   0,   9,   3.5,   3.5,   45.6,   -0.5,   1.6,   3.0,   26,   25,   28,   0.0
2025-11-19 16:49:44,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   9,   2,   3.5,   3.5,   45.7,   -0.5,   1.6,   3.0,   26,   25,   28,   0.0
2025-11-19 16:49:50,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   12,   1,   3.5,   3.5,   45.5,   -0.8,   1.6,   3.0,   26,   25,   28,   0.0
2025-11-19 16:49:56,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   11,   9,   3.5,   3.5,   45.8,   0.0,   1.6,   3.0,   26,   25,   28,   0.0
2025-11-19 16:50:02,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   5,   4,   3.6,   3.5,   46.1,   0.0,   1.6,   3.0,   26,   25,   28,   0.0
2025-11-19 16:50:08,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   1,   0,   3.6,   3.5,   46.1,   0.0,   1.6,   3.0,   26,   25,   28,   0.0
2025-11-19 16:50:14,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   1,   11,   3.6,   3.5,   46.1,   0.0,   1.6,   3.0,   26,   25,   28,   0.0
2025-11-19 16:50:20,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   11,   0,   3.6,   3.5,   46.1,   0.0,   1.6,   3.0,   26,   25,   28,   0.0
2025-11-19 16:50:26,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   6,   0,   3.6,   3.5,   46.1,   0.0,   1.6,   3.0,   26,   25,   28,   0.0
2025-11-19 16:50:32,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   9,   0,   3.6,   3.5,   46.1,   0.0,   1.6,   3.0,   26,   25,   28,   0.0
2025-11-19 16:50:38,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   7,   0,   3.6,   3.5,   46.2,   0.0,   1.6,   3.0,   26,   25,   28,   0.0
2025-11-19 16:50:44,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   1,   0,   3.6,   3.5,   46.2,   0.0,   1.6,   3.0,   26,   25,   28,   0.0
2025-11-19 16:50:50,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   1,   0,   3.6,   3.5,   46.2,   0.0,   1.6,   3.0,   26,   25,   28,   0.0
2025-11-19 16:50:56,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   1,   0,   3.6,   3.5,   46.2,   0.0,   1.6,   3.0,   26,   25,   28,   0.0
2025-11-19 16:51:02,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   4,   11,   3.6,   3.5,   46.2,   0.0,   1.6,   3.0,   25,   25,   28,   0.0
2025-11-19 16:51:08,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   5,   12,   3.6,   3.5,   46.2,   0.0,   1.6,   3.0,   25,   25,   28,   0.0
2025-11-19 16:51:14,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   6,   11,   3.6,   3.5,   46.2,   0.0,   1.6,   3.0,   25,   25,   28,   0.0
2025-11-19 16:51:20,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   12,   0,   3.6,   3.6,   46.2,   0.0,   1.6,   3.0,   25,   25,   28,   0.0
2025-11-19 16:51:26,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   1,   0,   3.6,   3.6,   46.2,   0.0,   1.6,   3.0,   25,   25,   28,   0.0
2025-11-19 16:51:32,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   7,   0,   3.5,   3.5,   46.1,   0.0,   1.6,   3.0,   25,   25,   28,   0.0
2025-11-19 16:51:38,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   11,   0,   3.5,   3.5,   45.6,   -0.9,   1.6,   3.0,   25,   25,   28,   0.0
2025-11-19 16:51:44,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   2,   0,   3.5,   3.5,   45.4,   -0.9,   1.6,   3.0,   25,   25,   28,   0.0
2025-11-19 16:51:50,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   11,   1,   3.5,   3.5,   45.6,   -0.6,   1.6,   3.0,   25,   25,   28,   0.0
2025-11-19 16:51:56,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   1,   3,   3.5,   3.5,   45.4,   -1.5,   1.6,   3.0,   25,   25,   28,   0.0
2025-11-19 16:52:02,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   8,   1,   3.5,   3.5,   45.6,   -0.9,   1.6,   3.0,   26,   25,   28,   0.0
2025-11-19 16:52:08,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   8,   1,   3.5,   3.5,   45.2,   -1.3,   1.6,   3.0,   25,   25,   28,   0.0
2025-11-19 16:52:14,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   1,   11,   3.5,   3.5,   45.5,   -0.7,   1.6,   3.0,   25,   25,   28,   0.0
2025-11-19 16:52:20,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   0,   1,   3.5,   3.5,   45.5,   -1.3,   1.6,   3.0,   25,   25,   28,   0.0
2025-11-19 16:52:26,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   10,   3,   3.5,   3.5,   45.2,   -0.4,   1.6,   3.0,   25,   25,   28,   0.0
2025-11-19 16:52:32,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   12,   10,   3.5,   3.4,   45.1,   -1.5,   1.6,   3.0,   25,   25,   28,   0.0
2025-11-19 16:52:38,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   0,   10,   3.5,   3.5,   45.5,   -0.8,   1.6,   3.0,   25,   25,   28,   0.0
2025-11-19 16:52:44,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   2,   10,   3.5,   3.5,   45.3,   -1.1,   1.6,   3.0,   25,   25,   28,   0.0
2025-11-19 16:52:50,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   8,   1,   3.5,   3.5,   45.4,   -0.5,   1.6,   3.0,   25,   25,   28,   0.0
2025-11-19 16:52:56,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   6,   10,   3.5,   3.5,   45.1,   -0.7,   1.6,   3.0,   26,   25,   28,   0.0
2025-11-19 16:53:02,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   4,   7,   3.5,   3.5,   45.2,   -0.2,   1.6,   3.0,   26,   25,   28,   0.0
2025-11-19 16:53:08,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   10,   0,   3.5,   3.5,   45.3,   -1.3,   1.6,   3.0,   26,   25,   28,   0.0
2025-11-19 16:53:14,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   11,   1,   3.5,   3.5,   44.9,   -0.3,   1.6,   3.0,   26,   25,   28,   0.0
2025-11-19 16:53:20,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   12,   3,   3.5,   3.5,   45.0,   -0.7,   1.6,   3.0,   25,   25,   28,   0.0
2025-11-19 16:53:26,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   11,   12,   3.5,   3.5,   45.3,   -0.3,   1.5,   3.0,   26,   25,   28,   0.0
2025-11-19 16:53:32,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   9,   0,   3.5,   3.5,   44.9,   -0.8,   1.5,   3.0,   26,   25,   28,   0.0
2025-11-19 16:53:38,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   5,   1,   3.5,   3.5,   45.2,   -0.2,   1.5,   3.0,   26,   25,   28,   0.0
2025-11-19 16:53:44,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   4,   0,   3.4,   3.5,   44.9,   -1.2,   1.5,   3.0,   26,   25,   28,   0.0
2025-11-19 16:53:50,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   0,   2,   3.5,   3.5,   45.4,   -0.3,   1.5,   3.0,   26,   25,   28,   0.0
2025-11-19 16:53:56,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   10,   0,   3.5,   3.5,   45.4,   -0.7,   1.5,   3.0,   26,   25,   28,   0.0
2025-11-19 16:54:02,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   0,   11,   3.5,   3.5,   45.4,   -0.6,   1.5,   3.0,   26,   25,   28,   0.0
2025-11-19 16:54:08,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   11,   12,   3.5,   3.5,   44.9,   -1.0,   1.5,   3.0,   26,   25,   28,   0.0
2025-11-19 16:54:14,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   11,   0,   3.5,   3.5,   45.3,   -0.3,   1.5,   3.0,   26,   25,   28,   0.0
2025-11-19 16:54:20,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   11,   4,   3.5,   3.5,   45.2,   -1.2,   1.5,   3.0,   26,   25,   28,   0.0
2025-11-19 16:54:26,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   0,   10,   3.5,   3.5,   45.0,   -0.5,   1.5,   3.0,   26,   25,   28,   0.0
2025-11-19 16:54:32,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   10,   0,   3.5,   3.4,   44.9,   -0.9,   1.5,   3.0,   26,   25,   28,   0.0
2025-11-19 16:54:38,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   1,   12,   3.5,   3.4,   44.9,   -0.8,   1.5,   3.0,   26,   25,   28,   0.0
2025-11-19 16:54:44,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   0,   6,   3.5,   3.5,   45.1,   -1.2,   1.5,   3.0,   26,   25,   28,   0.0
2025-11-19 16:54:50,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   5,   0,   3.5,   3.5,   45.3,   -1.4,   1.5,   3.0,   26,   25,   28,   0.0
2025-11-19 16:54:56,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   5,   0,   3.4,   3.5,   45.0,   -1.1,   1.5,   3.0,   26,   25,   28,   0.0
2025-11-19 16:55:02,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   0,   1,   3.5,   3.5,   44.9,   -0.6,   1.5,   3.0,   25,   25,   28,   0.0
2025-11-19 16:55:08,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   7,   11,   3.5,   3.5,   45.0,   -0.7,   1.5,   3.0,   25,   25,   28,   0.0
2025-11-19 16:55:14,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   8,   1,   3.4,   3.4,   45.0,   -1.1,   1.5,   3.0,   25,   25,   28,   0.0
2025-11-19 16:55:20,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   11,   0,   3.4,   3.4,   45.0,   -0.5,   1.5,   3.0,   25,   24,   28,   0.0
2025-11-19 16:55:26,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   7,   0,   3.5,   3.5,   44.7,   -1.6,   1.5,   3.0,   25,   24,   28,   0.0
2025-11-19 16:55:32,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   0,   10,   3.4,   3.4,   44.7,   -0.9,   1.5,   3.0,   25,   24,   28,   0.0
2025-11-19 16:55:38,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   10,   0,   3.5,   3.5,   45.2,   -1.2,   1.5,   3.0,   25,   24,   28,   0.0
2025-11-19 16:55:44,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   2,   1,   3.5,   3.4,   45.2,   -0.6,   1.5,   3.0,   25,   25,   28,   0.0
2025-11-19 16:55:50,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   1,   5,   3.5,   3.4,   44.6,   -1.5,   1.5,   3.0,   25,   25,   28,   0.0
2025-11-19 16:55:56,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   5,   8,   3.5,   3.5,   45.1,   -0.3,   1.5,   3.0,   25,   25,   28,   0.0
2025-11-19 16:56:02,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   8,   10,   3.4,   3.5,   44.8,   -1.4,   1.5,   3.0,   25,   24,   28,   0.0
2025-11-19 16:56:08,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   4,   11,   3.4,   3.4,   44.8,   -0.7,   1.5,   3.0,   25,   24,   28,   0.0
2025-11-19 16:56:14,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   2,   0,   3.4,   3.4,   44.7,   -0.9,   1.5,   3.0,   25,   25,   28,   0.0
2025-11-19 16:56:20,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   4,   1,   3.5,   3.5,   44.9,   -0.5,   1.5,   3.0,   25,   24,   28,   0.0
2025-11-19 16:56:26,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   10,   0,   3.5,   3.4,   44.8,   -0.7,   1.5,   3.0,   26,   25,   28,   0.0
2025-11-19 16:56:32,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   9,   11,   3.5,   3.5,   45.0,   -0.2,   1.5,   3.0,   25,   24,   28,   0.0
2025-11-19 16:56:38,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   0,   9,   3.4,   3.4,   44.4,   -1.1,   1.5,   3.0,   25,   25,   28,   0.0
2025-11-19 16:56:44,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   1,   0,   3.5,   3.5,   44.9,   -0.3,   1.5,   3.0,   25,   25,   28,   0.0
2025-11-19 16:56:50,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   0,   2,   3.5,   3.4,   44.8,   -0.6,   1.5,   3.0,   25,   25,   28,   0.0
2025-11-19 16:56:56,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   6,   0,   3.5,   3.5,   45.1,   -0.3,   1.5,   3.0,   25,   25,   28,   0.0
2025-11-19 16:57:02,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   0,   1,   3.5,   3.4,   44.7,   -0.9,   1.5,   3.0,   25,   25,   28,   0.0
2025-11-19 16:57:08,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   6,   10,   3.5,   3.5,   45.0,   -0.3,   1.5,   3.0,   25,   25,   28,   0.0
2025-11-19 16:57:14,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   6,   10,   3.4,   3.5,   44.7,   -1.2,   1.5,   3.0,   25,   25,   28,   0.0
2025-11-19 16:57:20,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   11,   6,   3.5,   3.5,   44.9,   -0.4,   1.5,   3.0,   25,   25,   28,   0.0
2025-11-19 16:57:26,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   7,   1,   3.4,   3.4,   44.8,   -0.8,   1.5,   3.0,   25,   25,   28,   0.0
2025-11-19 16:57:32,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   1,   10,   3.5,   3.5,   44.6,   -0.7,   1.5,   3.0,   25,   25,   28,   0.0
2025-11-19 16:57:38,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   0,   1,   3.4,   3.4,   44.5,   -1.2,   1.5,   3.0,   25,   25,   28,   0.0
2025-11-19 16:57:44,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   7,   0,   3.5,   3.5,   44.5,   -0.3,   1.5,   3.0,   25,   25,   28,   0.0
2025-11-19 16:57:50,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   0,   9,   3.4,   3.4,   44.5,   -1.1,   1.5,   3.0,   25,   25,   28,   0.0
2025-11-19 16:57:56,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   7,   0,   3.5,   3.5,   44.7,   -0.6,   1.5,   3.0,   25,   25,   28,   0.0
2025-11-19 16:58:02,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   0,   1,   3.4,   3.4,   44.6,   -0.8,   1.5,   3.0,   25,   25,   28,   0.0
2025-11-19 16:58:08,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   6,   0,   3.5,   3.5,   45.0,   -0.9,   1.5,   3.0,   25,   25,   28,   0.0
2025-11-19 16:58:14,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   0,   1,   3.4,   3.4,   44.7,   -1.3,   1.5,   3.0,   25,   25,   28,   0.0
2025-11-19 16:58:20,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   3,   0,   3.4,   3.4,   44.4,   -1.6,   1.5,   3.0,   25,   25,   28,   0.0
2025-11-19 16:58:26,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   11,   1,   3.4,   3.4,   44.8,   -0.9,   1.5,   3.0,   25,   25,   28,   0.0
2025-11-19 16:58:32,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   1,   12,   3.4,   3.4,   44.6,   -0.8,   1.5,   3.0,   26,   25,   28,   0.0
2025-11-19 16:58:38,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   0,   1,   3.4,   3.4,   44.7,   -0.7,   1.5,   3.0,   25,   25,   28,   0.0
2025-11-19 16:58:44,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   6,   11,   3.5,   3.4,   44.5,   -1.3,   1.5,   3.0,   26,   25,   28,   0.0
2025-11-19 16:58:50,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   7,   1,   3.4,   3.4,   44.7,   -1.1,   1.5,   3.0,   25,   25,   28,   0.0
2025-11-19 16:58:56,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   1,   7,   3.4,   3.4,   44.6,   -1.5,   1.5,   3.0,   25,   25,   28,   0.0
2025-11-19 16:59:02,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   0,   1,   3.4,   3.4,   44.7,   -0.8,   1.5,   3.0,   25,   25,   28,   0.0
2025-11-19 16:59:08,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   2,   0,   3.4,   3.4,   44.6,   -1.1,   1.5,   3.0,   25,   25,   28,   0.0
2025-11-19 16:59:14,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   11,   10,   3.5,   3.4,   44.5,   -0.5,   1.5,   3.0,   25,   25,   28,   0.0
2025-11-19 16:59:20,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   11,   0,   3.4,   3.4,   44.6,   -1.6,   1.5,   3.0,   25,   25,   28,   0.0
2025-11-19 16:59:26,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   11,   0,   3.5,   3.4,   44.4,   -0.2,   1.5,   3.0,   25,   25,   28,   0.0
2025-11-19 16:59:32,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   12,   7,   3.4,   3.4,   44.6,   -1.2,   1.5,   3.0,   26,   25,   28,   0.0
2025-11-19 16:59:38,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   0,   1,   3.4,   3.4,   44.8,   -0.6,   1.5,   3.0,   25,   25,   28,   0.0
2025-11-19 16:59:44,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   2,   1,   3.4,   3.4,   44.3,   -0.7,   1.5,   3.0,   26,   25,   28,   0.0
2025-11-19 16:59:50,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   7,   0,   3.5,   3.4,   44.8,   -0.3,   1.5,   3.0,   25,   25,   28,   0.0
2025-11-19 16:59:56,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   10,   7,   3.4,   3.4,   44.5,   -0.9,   1.5,   3.0,   25,   25,   28,   0.0
2025-11-19 17:00:02,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   12,   1,   3.4,   3.4,   44.4,   -0.2,   1.5,   3.0,   25,   25,   28,   0.0
2025-11-19 17:00:08,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   12,   1,   3.4,   3.4,   44.6,   -1.1,   1.5,   3.0,   25,   25,   28,   0.0
2025-11-19 17:00:14,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   0,   9,   3.4,   3.4,   44.5,   -0.3,   1.4,   3.0,   26,   25,   28,   0.0
